# Tetrahedron method
       -4.8034869348        0.0000000000
       -4.5152777393        0.0000000000
       -4.2270685438        0.0000000000
       -3.9388593483        0.0000000000
       -3.6506501527        0.0000000000
       -3.3624409572        0.0000000000
       -3.0742317617        0.0000000000
       -2.7860225662        0.0000000000
       -2.4978133707        0.0000000000
       -2.2096041751        0.0000000000
       -1.9213949796        0.0000000000
       -1.6331857841        0.0000000000
       -1.3449765886        0.0000000000
       -1.0567673931        0.0000000000
       -0.7685581975        0.0000000000
       -0.4803490020        0.0000000000
       -0.1921398065        0.0000000000
        0.0960693890        0.0025476946
        0.3842785845        0.0101907882
        0.6724877801        0.0178338818
        0.9606969756        0.0302042608
        1.2489061711        0.0363326443
        1.5371153666        0.0441868142
        1.8253245621        0.0492233837
        2.1135337577        0.0538172838
        2.4017429532        0.0571581989
        2.6899521487        0.0625532599
        2.9781613442        0.0669011916
        3.2663705397        0.2351530770
        3.5545797353        0.1868182083
        3.8427889308        0.1810714944
        4.1309981263        0.1568255295
        4.4192073218        0.1578187277
        4.7074165174        0.1521844205
        4.9956257129        0.1526477997
        5.2838349084        0.1517870311
        5.5720441039        0.1501872215
        5.8602532994        0.1503304560
        6.1484624950        0.1520999592
        6.4366716905        0.1542414178
        6.7248808860        0.1562455936
        7.0130900815        0.1570052461
        7.3012992770        0.1589779856
        7.5895084726        0.1611823221
        7.8777176681        0.1636402528
        8.1659268636        0.1663837219
        8.4541360591        0.1700183665
        8.7423452546        0.1735717165
        9.0305544502        0.1774305214
        9.3187636457        0.1810129753
        9.6069728412        0.1856384030
        9.8951820367        0.1910424781
       10.1833912322        0.1953450188
       10.4716004278        0.1993861037
       10.7598096233        0.2034810430
       11.0480188188        0.2102829600
       11.3362280143        0.2187650277
       11.6244372098        0.2259833870
       11.9126464054        0.2333443106
       12.2008556009        0.2407477506
       12.4890647964        0.2501096053
       12.7772739919        0.2662388704
       13.0654831874        0.2854544057
       13.3536923830        0.3074018977
       13.6419015785        0.3535401466
       13.9301107740        0.4150371749
       14.2183199695        0.3895316004
       14.5065291650        0.2201394801
       14.7947383606        0.1901809748
       15.0829475561        0.1558200694
       15.3711567516        0.1463875870
       15.6593659471        0.1342793804
       15.9475751426        0.1215551294
       16.2357843382        0.1255525714
       16.5239935337        0.1464562067
       16.8122027292        0.1730916173
       17.1004119247        0.1991140553
       17.3886211203        0.2430640629
       17.6768303158        0.2517738928
       17.9650395113        0.3063072702
       18.2532487068        0.3533944301
       18.5414579023        0.3909016105
       18.8296670979        0.6961536266
       19.1178762934        0.5406168876
       19.4060854889        0.4848656148
       19.6942946844        0.4209446029
       19.9825038799        0.4438892519
       20.2707130755        0.4447520819
       20.5589222710        0.3731300768
       20.8471314665        0.3841406915
       21.1353406620        0.3289461118
       21.4235498575        0.3052578976
       21.7117590531        0.3442044668
       21.9999682486        0.3567561810
       22.2881774441        0.3238087723
       22.5763866396        0.3828406874
       22.8645958351        0.3912687027
       23.1528050307        0.3972730845
       23.4410142262        0.4349570587
       23.7292234217        0.5116355773
       24.0174326172        0.2587786200
       24.3056418127        0.1068858304
       24.5938510083        0.1870330475
       24.8820602038        0.6493647336
       25.1702693993        0.4609541692
       25.4584785948        0.4516675339
       25.7466877903        0.4435025541
       26.0348969859        0.4657065924
       26.3231061814        0.1323571016
       26.6113153769        0.1271666751
       26.8995245724        0.1236628532
       27.1877337679        0.1231007953
       27.4759429635        0.1235013446
       27.7641521590        0.1200714556
       28.0523613545        0.1179328054
       28.3405705500        0.1180390259
       28.6287797455        0.1191974744
       28.9169889411        0.1184214256
       29.2051981366        0.1176285618
       29.4934073321        0.1234797558
       29.7816165276        0.1052724040
       30.0698257232        0.0870650523
       30.3580349187        0.0862887765
       30.6462441142        0.0883500092
       30.9344533097        0.0904112418
       31.2226625052        0.0924724745
       31.5108717008        0.0945337072
       31.7990808963        0.0956595461
       32.0872900918        0.0996558869
       32.3754992873        0.1054831910
       32.6637084828        0.1113104951
       32.9519176784        0.1129653024
       33.2401268739        0.1142034024
       33.5283360694        0.1152613027
       33.8165452649        0.1298807234
       34.1047544604        0.1325887858
       34.3929636560        0.1351608831
       34.6811728515        0.1401878762
       34.9693820470        0.1520534843
       35.2575912425        0.1617500764
       35.5458004380        0.1692409774
       35.8340096336        0.2555992800
       36.1222188291        0.2038238572
       36.4104280246        0.1520526643
       36.6986372201        0.1389721165
       36.9868464156        0.1606370441
       37.2750556112        0.1346917224
       37.5632648067        0.1364415633
       37.8514740022        0.1863976446
       38.1396831977        0.1495210908
       38.4278923932        0.1425719967
       38.7161015888        0.1318126712
       39.0043107843        0.1306822170
       39.2925199798        0.1467118692
       39.5807291753        0.2352990961
       39.8689383708        0.1171726093
       40.1571475664        0.1275848265
       40.4453567619        0.1443088496
       40.7335659574        1.2500745318
       41.0217751529        0.6631716147
       41.3099843484        0.9647524961
       41.5981935440        0.6837884529
       41.8864027395        0.8064807369
       42.1746119350        0.8117454819
       42.4628211305        0.5724234554
       42.7510303260        0.5018515349
       43.0392395216        0.4492146218
       43.3274487171        0.4124050325
       43.6156579126        0.3892366895
       43.9038671081        0.3676773982
       44.1920763037        0.3523876282
       44.4802854992        0.3417311257
       44.7684946947        0.3402236620
