# Tetrahedron method
       -4.5709200668        0.0000000000
       -4.2966648964        0.0000000000
       -4.0224097260        0.0000000000
       -3.7481545555        0.0000000000
       -3.4738993851        0.0000000000
       -3.1996442147        0.0000000000
       -2.9253890443        0.0000000000
       -2.6511338739        0.0000000000
       -2.3768787034        0.0000000000
       -2.1026235330        0.0000000000
       -1.8283683626        0.0000000000
       -1.5541131922        0.0000000000
       -1.2798580218        0.0000000000
       -1.0056028514        0.0000000000
       -0.7313476809        0.0000000000
       -0.4570925105        0.0000000000
       -0.1828373401        0.0000000000
        0.0914178303        0.0177914842
        0.3656730007        0.0541259645
        0.6399281712        0.0646602107
        0.9141833416        0.0699415394
        1.1884385120        0.0719416455
        1.4626936824        0.0754523062
        1.7369488528        0.0803772409
        2.0112040233        0.0809561909
        2.2854591937        0.2758145505
        2.5597143641        0.2088624853
        2.8339695345        0.1900254796
        3.1082247049        0.1891094490
        3.3824798754        0.1853881574
        3.6567350458        0.1856742690
        3.9309902162        0.1895834258
        4.2052453866        0.1905307202
        4.4795005570        0.1927265594
        4.7537557275        0.1981706348
        5.0280108979        0.2037126690
        5.3022660683        0.2093605557
        5.5765212387        0.2143168299
        5.8507764091        0.2221020045
        6.1250315796        0.2311973743
        6.3992867500        0.2386537909
        6.6735419204        0.2458650161
        6.9477970908        0.2633785533
        7.2220522612        0.2786844552
        7.4963074317        0.2930105095
        7.7705626021        0.3186545677
        8.0448177725        0.3544191519
        8.3190729429        0.3881705675
        8.5933281133        0.4739887976
        8.8675832838        0.6142858050
        9.1418384542        0.8499257587
        9.4160936246        0.0713574974
        9.6903487950        0.0744842247
        9.9646039654        0.0772520682
       10.2388591359        0.0798230624
       10.5131143063        0.0823940565
       10.7873694767        0.0849650506
       11.0616246471        0.0883467607
       11.3358798175        0.0938623828
       11.6101349880        0.0984504358
       11.8843901584        0.1023504711
       12.1586453288        0.1060381566
       12.4329004992        0.1097258420
       12.7071556696        0.1133020328
       12.9814108401        0.1175623080
       13.2556660105        0.1261323830
       13.5299211809        0.1307733430
       13.8041763513        0.1357278637
       14.0784315217        0.1406974726
       14.3526866922        0.1473469206
       14.6269418626        0.1635124473
       14.9011970330        0.1743774287
       15.1754522034        0.1828493575
       15.4497073738        0.1990873351
       15.7239625443        0.2259166448
       15.9982177147        0.2497857908
       16.2724728851        0.3650600819
       16.5467280555        0.3465273412
       16.8209832259        0.2376296639
       17.0952383964        0.2305533933
       17.3694935668        0.2213017342
       17.6437487372        0.2161197681
       17.9180039076        0.5554267971
       18.1922590780        0.6415911924
       18.4665142484        0.5586849361
       18.7407694189        0.8766746179
       19.0150245893        0.7005465347
       19.2892797597        0.6458771957
       19.5635349301        0.3767764297
       19.8377901005        0.4234191141
       20.1120452710        0.4504178311
       20.3863004414        0.5487475093
       20.6605556118        0.5301509352
       20.9348107822        0.5646671744
       21.2090659526        0.3908192710
       21.4833211231        0.2988410333
       21.7575762935        0.2752055659
       22.0318314639        0.3828517433
       22.3060866343        0.4659058705
       22.5803418047        0.4528052132
       22.8545969752        0.3965844211
       23.1288521456        0.3724383872
       23.4031073160        0.3500551095
       23.6773624864        0.3267652626
       23.9516176568        0.2560650772
       24.2258728273        0.1317611934
       24.5001279977        0.1277409950
       24.7743831681        0.1247111222
       25.0486383385        0.1257769744
       25.3228935089        0.1272765253
       25.5971486794        0.1384949513
       25.8714038498        0.1319430566
       26.1456590202        0.1075981873
       26.4199141906        0.0861765044
       26.6941693610        0.0876213115
       26.9684245315        0.0889562330
       27.2426797019        0.0970035592
       27.5169348723        0.0997650295
       27.7911900427        0.1025264997
       28.0654452131        0.1052879699
       28.3397003836        0.1072075047
       28.6139555540        0.1109939886
       28.8882107244        0.1187105794
       29.1624658948        0.1261459081
       29.4367210652        0.1294984109
       29.7109762357        0.1322650466
       29.9852314061        0.1351523913
       30.2594865765        0.1550131218
       30.5337417469        0.1616373799
       30.8079969173        0.1683105555
       31.0822520878        0.1906632782
       31.3565072582        0.2254983005
       31.6307624286        0.2595623166
       31.9050175990        0.2403671117
       32.1792727694        0.1963117677
       32.4535279399        0.2058535887
       32.7277831103        0.1839449149
       33.0020382807        0.1601257923
       33.2762934511        0.1484644395
       33.5505486215        0.1541321764
       33.8248037920        0.1042300202
       34.0990589624        0.0000000000
       34.3733141328        0.0000000000
       34.6475693032        0.0000000000
       34.9218244736        0.0000000000
       35.1960796441        0.0000000000
       35.4703348145        0.0551218627
       35.7445899849        0.0955570162
       36.0188451553        0.0898791964
       36.2931003257        0.1007293464
       36.5673554961        0.1236935316
       36.8416106666        0.1643276669
       37.1158658370        0.2260455069
       37.3901210074        0.2838988025
       37.6643761778        5.0301562223
       37.9386313482        1.0435902866
       38.2128865187        0.8582523698
       38.4871416891        0.6528589633
       38.7613968595        0.6300687783
       39.0356520299        0.5300941977
       39.3099072003        0.4943736408
       39.5841623708        0.4691541334
       39.8584175412        0.4472772840
       40.1326727116        0.4523464426
       40.4069278820        0.2373375996
       40.6811830524        0.1919709932
       40.9554382229        0.2009111543
       41.2296933933        0.1944179864
       41.5039485637        0.1942384877
       41.7782037341        0.1955066324
       42.0524589045        0.1966211368
       42.3267140750        0.1993906209
       42.6009692454        0.2091139189
       42.8752244158        0.2158001799
       43.1494795862        0.2271666627
       43.4237347566        0.2366268091
       43.6979899271        0.2830888109
       43.9722450975        0.3254230316
       44.2465002679        0.4465636352
       44.5207554383        0.1308435428
       44.7950106087        0.1440638248
       45.0692657792        0.1708221801
       45.3435209496        0.2709411196
       45.6177761200        0.1425758828
       45.8920312904        0.0000000000
       46.1662864608        0.0000000000
       46.4405416313        0.0000000000
       46.7147968017        0.0000000000
       46.9890519721        0.0000000000
       47.2633071425        0.0000000000
       47.5375623129        0.0000000000
       47.8118174834        0.0000000000
       48.0860726538        0.0000000000
       48.3603278242        0.0000000000
       48.6345829946        0.0000000000
       48.9088381650        0.0000000000
       49.1830933355        0.0000000000
       49.4573485059        0.0000000000
       49.7316036763        0.0000000000
       50.0058588467        0.0000000000
       50.2801140171        0.0000000000
